target,package,type,name,config,value
launcher-black-blue,com.android.launcher.black.blue,string,package_state_unknown,bn,অজানা
launcher-black-blue,com.android.launcher.black.blue,string,permdesc_install_shortcut,bn,ব্যবহারকারীর হস্তক্ষেপ ছাড়াই শর্টকাট যোগ করতে অ্যাপকে অনুমতি দেয়।
launcher-black-blue,com.android.launcher.black.blue,string,permdesc_read_settings,bn,হোমে সেটিং ও শর্টকাট পড়তে অ্যাপকে অনুমতি দেয়।
launcher-black-blue,com.android.launcher.black.blue,string,permdesc_uninstall_shortcut,bn,ব্যবহারকারীর হস্তক্ষেপ ছাড়াই শর্টকাট সরাতে অ্যাপকে অনুমতি দেয়।
launcher-black-blue,com.android.launcher.black.blue,string,permdesc_write_settings,bn,হোমে সেটিং ও শর্টকাট পরিবর্তন করতে অ্যাপকে অনুমতি দেয়।
launcher-black-blue,com.android.launcher.black.blue,string,permlab_install_shortcut,bn,শর্টকাট ইনস্টল করুন
launcher-black-blue,com.android.launcher.black.blue,string,permlab_read_settings,bn,হোমসেটিং এবং শর্টকাট পাঠ করুন
launcher-black-blue,com.android.launcher.black.blue,string,permlab_uninstall_shortcut,bn,শর্টকাট আনইনস্টল করুন
launcher-black-blue,com.android.launcher.black.blue,string,permlab_write_settings,bn,হোম সেটিং এবং শর্টকাট লিখুন
launcher-black-blue,com.android.launcher.black.blue,string,rearrange_app,bn,অ্যাপ পুনরায় সাজান
launcher-black-blue,com.android.launcher.black.blue,string,rename_action,bn,ঠিক আছে
launcher-black-blue,com.android.launcher.black.blue,string,rename_folder_label,bn,ফোল্ডার নাম
launcher-black-blue,com.android.launcher.black.blue,string,rename_folder_title,bn,ফোল্ডার পুনরায় নামকরণ করুন
launcher-black-blue,com.android.launcher.black.blue,string,safemode_shortcut_error,bn,নিরাপদ মোডে ডাউনলোডকৃত অ্যাপ নিষ্ক্রিয়
launcher-black-blue,com.android.launcher.black.blue,string,search_menu_title,bn,সার্চ করুন
launcher-black-blue,com.android.launcher.black.blue,string,settings_button_text,bn,সেটিং
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_array_duplicate,bn,%1$d শর্টকাট ইতিমধ্যে আছে।
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_array_install_failed,bn,%1$d শর্টকাট তৈরি করতে ব্যর্থ।
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_array_installed,bn,%1$d শর্টকাট তৈরি করা হয়েছে।
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_duplicate,bn,"শর্টকাট "" %s"" ইতিমধ্যেই রয়েছে।"
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_install_failed,bn,"শর্টকাট ""%1$s"" তৈরি করতে ব্যর্থ।"
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_installed,bn,"শর্টকাট "" %s"" তৈরি করা হয়েছে।"
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_uninstalled,bn,"শর্টকাট "" %s"" সরানো হয়েছিল।"
launcher-black-blue,com.android.launcher.black.blue,string,status_bar_notification_info_overflow,bn,৯৯৯+
launcher-black-blue,com.android.launcher.black.blue,string,title_select_application,bn,অ্যাপ বাছাই করুন
launcher-black-blue,com.android.launcher.black.blue,string,title_select_shortcut,bn,শর্টকাট নির্বাচন করুন
launcher-black-blue,com.android.launcher.black.blue,string,toggle_weight_watcher,bn,মেমোরি দেখান
launcher-black-blue,com.android.launcher.black.blue,string,uid_name,bn,অ্যান্ড্রয়ড কোর অ্যাপ
launcher-black-blue,com.android.launcher.black.blue,string,uninstall_system_app_text,bn,এটি একটি সিস্টেম অ্যাপ যা আনইনস্টল করা যাবে না।
launcher-black-blue,com.android.launcher.black.blue,string,wallpaper_button_text,bn,ওয়ালপেপার
launcher-black-blue,com.android.launcher.black.blue,string,widget_adder,bn,উইজেড
launcher-black-blue,com.android.launcher.black.blue,string,widget_button_text,bn,উইজেড
launcher-black-blue,com.android.launcher.black.blue,string,widgets_tab_label,bn,উইজেড
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_longpress_description,bn,কাস্টমাইজ করতে ব্যাকগ্রাউন্ড স্পর্শ করে ধরে রাখুন
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_longpress_dismiss,bn,পেয়েছি
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_longpress_title,bn,"ওয়ালপেপার, উইজেট এবং সেটিং"
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_move_item,bn,"ওয়ালপেপার, ইউজেট এবং সেটিংস ম্যানেজ করতে ব্যাকগ্রাউন্ড স্পর্শ করে ধরে রাখুন।"
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_title,bn,আপনার স্পেস সাজান
launcher-black-blue,com.android.launcher.black.blue,string,workspace_description_format,bn,হোমস্ক্রিন %1$d
launcher-black-blue,com.android.launcher.black.blue,string,workspace_scroll_format,bn,হোমস্ক্রিন %2$d এর %1$d
launcher-black-blue,com.android.launcher.black.blue,string,abandoned_clean_all,in,Buang Semua
launcher-black-blue,com.android.launcher.black.blue,string,abandoned_clean_this,in,Buang
launcher-black-blue,com.android.launcher.black.blue,string,abandoned_promise_explanation,in,"Aplikasi untuk ikon ini belum dipasang. Anda dapat membuangnya, atau menelusuri aplikasi dan memasangnya secara manual."
launcher-black-blue,com.android.launcher.black.blue,string,abandoned_promises_title,in,Aplikasi ini belum terpasang
launcher-black-blue,com.android.launcher.black.blue,string,abandoned_search,in,Telusuri
launcher-black-blue,com.android.launcher.black.blue,string,abc_action_bar_home_description,in,Tunjukkan jalan ke rumah
launcher-black-blue,com.android.launcher.black.blue,string,abc_action_bar_up_description,in,Kembali ke atas
launcher-black-blue,com.android.launcher.black.blue,string,abc_action_menu_overflow_description,in,Opsi lain
launcher-black-blue,com.android.launcher.black.blue,string,abc_action_mode_done,in,Selesai
launcher-black-blue,com.android.launcher.black.blue,string,abc_activity_chooser_view_see_all,in,Lihat semua
launcher-black-blue,com.android.launcher.black.blue,string,abc_activitychooserview_choose_application,in,Pilih aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,abc_capital_off,in,NONAKTIF
launcher-black-blue,com.android.launcher.black.blue,string,abc_capital_on,in,AKTIF
launcher-black-blue,com.android.launcher.black.blue,string,abc_menu_alt_shortcut_label,in,Alt+
launcher-black-blue,com.android.launcher.black.blue,string,abc_menu_ctrl_shortcut_label,in,Ctrl+
launcher-black-blue,com.android.launcher.black.blue,string,abc_menu_delete_shortcut_label,in,delete
launcher-black-blue,com.android.launcher.black.blue,string,abc_menu_enter_shortcut_label,in,enter
launcher-black-blue,com.android.launcher.black.blue,string,abc_menu_function_shortcut_label,in,Function+
launcher-black-blue,com.android.launcher.black.blue,string,abc_menu_meta_shortcut_label,in,Meta+
launcher-black-blue,com.android.launcher.black.blue,string,abc_menu_shift_shortcut_label,in,Shift+
launcher-black-blue,com.android.launcher.black.blue,string,abc_menu_space_shortcut_label,in,spasi
launcher-black-blue,com.android.launcher.black.blue,string,abc_menu_sym_shortcut_label,in,Sym+
launcher-black-blue,com.android.launcher.black.blue,string,abc_prepend_shortcut_label,in,Menu+
launcher-black-blue,com.android.launcher.black.blue,string,abc_search_hint,in,Telusuri...
launcher-black-blue,com.android.launcher.black.blue,string,abc_searchview_description_clear,in,Hapus kueri
launcher-black-blue,com.android.launcher.black.blue,string,abc_searchview_description_query,in,Telusuri kueri
launcher-black-blue,com.android.launcher.black.blue,string,abc_searchview_description_search,in,Telusuri
launcher-black-blue,com.android.launcher.black.blue,string,abc_searchview_description_submit,in,Kirim kueri
launcher-black-blue,com.android.launcher.black.blue,string,abc_searchview_description_voice,in,Penelusuran suara
launcher-black-blue,com.android.launcher.black.blue,string,abc_shareactionprovider_share_with,in,Bagikan dengan
launcher-black-blue,com.android.launcher.black.blue,string,abc_shareactionprovider_share_with_application,in,Bagikan dengan %s
launcher-black-blue,com.android.launcher.black.blue,string,abc_toolbar_collapse_description,in,Ciutkan
launcher-black-blue,com.android.launcher.black.blue,string,accessibility_all_apps_button,in,Aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,accessibility_delete_button,in,Hapus
launcher-black-blue,com.android.launcher.black.blue,string,activity_not_available,in,Aplikasi tidak tersedia
launcher-black-blue,com.android.launcher.black.blue,string,activity_not_found,in,Aplikasi tidak dipasang.
launcher-black-blue,com.android.launcher.black.blue,string,all_apps_button_label,in,Aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,all_apps_home_button_label,in,Layar Utama
launcher-black-blue,com.android.launcher.black.blue,string,am,in,AM
launcher-black-blue,com.android.launcher.black.blue,string,announce_selection,in,%1$s terpilih
launcher-black-blue,com.android.launcher.black.blue,string,app_custom_edit,in,Edit
launcher-black-blue,com.android.launcher.black.blue,string,app_custom_hide,in,Sembunyikan
launcher-black-blue,com.android.launcher.black.blue,string,application_name,in,Launcher3
launcher-black-blue,com.android.launcher.black.blue,string,apps_customize_apps_scroll_format,in,Laman aplikasi %1$d dari %2$d
launcher-black-blue,com.android.launcher.black.blue,string,apps_customize_widgets_scroll_format,in,Laman widget %1$d dari %2$d
launcher-black-blue,com.android.launcher.black.blue,string,battery_capacity,in,Baterai yang tersisa
launcher-black-blue,com.android.launcher.black.blue,string,cab_app_selection_text,in,1 aplikasi dipilih
launcher-black-blue,com.android.launcher.black.blue,string,cab_folder_selection_text,in,1 folder dipilih
launcher-black-blue,com.android.launcher.black.blue,string,cab_menu_app_info,in,Detail aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,cab_menu_delete_app,in,Copot aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,cab_shortcut_selection_text,in,1 pintasan dipilih
launcher-black-blue,com.android.launcher.black.blue,string,cab_widget_selection_text,in,1 widget dipilih
launcher-black-blue,com.android.launcher.black.blue,string,cancel_action,in,Batal
launcher-black-blue,com.android.launcher.black.blue,string,car_speed_gps_correction,in,GPS speed correction (range -10 ~ 10):
launcher-black-blue,com.android.launcher.black.blue,string,car_speed_type_gps,in,GPS speed
launcher-black-blue,com.android.launcher.black.blue,string,car_speed_unit,in,Unit kecepatan
launcher-black-blue,com.android.launcher.black.blue,string,cling_dismiss,in,Oke
launcher-black-blue,com.android.launcher.black.blue,string,completely_out_of_space,in,Tidak ada ruang lagi di layar Utama Anda.
launcher-black-blue,com.android.launcher.black.blue,string,crop_wallpaper,in,Pangkas wallpaper
launcher-black-blue,com.android.launcher.black.blue,string,default_radio_fm,in,FM
launcher-black-blue,com.android.launcher.black.blue,string,default_radio_unit_MHz,in,MHz
launcher-black-blue,com.android.launcher.black.blue,string,default_scroll_format,in,Laman %1$d dari %2$d
launcher-black-blue,com.android.launcher.black.blue,string,default_weather,in,sunny
launcher-black-blue,com.android.launcher.black.blue,string,default_weather_city,in,ShenZhen
launcher-black-blue,com.android.launcher.black.blue,string,default_weather_quality,in,good
launcher-black-blue,com.android.launcher.black.blue,string,default_weather_temp,in,15.0℃-28.0℃
launcher-black-blue,com.android.launcher.black.blue,string,delete_target_label,in,Hapus
launcher-black-blue,com.android.launcher.black.blue,string,delete_target_uninstall_label,in,Copot pemasangan
launcher-black-blue,com.android.launcher.black.blue,string,delete_zone_label_all_apps,in,Copot pemasangan
launcher-black-blue,com.android.launcher.black.blue,string,delete_zone_label_all_apps_system_app,in,Copot pemasangan pembaruan
launcher-black-blue,com.android.launcher.black.blue,string,delete_zone_label_workspace,in,Hapus
launcher-black-blue,com.android.launcher.black.blue,string,dream_name,in,Rocket Launcher
launcher-black-blue,com.android.launcher.black.blue,string,edit_app_button_text,in,Edit Aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,external_drop_widget_error,in,Tidak dapat melepas item ke layar Utama ini.
launcher-black-blue,com.android.launcher.black.blue,string,external_drop_widget_pick_title,in,Pilih widget untuk membuat
launcher-black-blue,com.android.launcher.black.blue,string,first_run_cling_create_screens_hint,in,Buat lebih banyak layar untuk aplikasi dan folder
launcher-black-blue,com.android.launcher.black.blue,string,first_run_cling_custom_content_hint,in,
launcher-black-blue,com.android.launcher.black.blue,string,first_run_cling_description,in,Serasa di rumah sendiri.
launcher-black-blue,com.android.launcher.black.blue,string,first_run_cling_search_bar_hint,in,
launcher-black-blue,com.android.launcher.black.blue,string,first_run_cling_title,in,Selamat Datang
launcher-black-blue,com.android.launcher.black.blue,string,folder_cling_create_folder,in,"Untuk membuat seperti yang ini, sentuh lama aplikasi, lalu pindahkan ke atas aplikasi lain."
launcher-black-blue,com.android.launcher.black.blue,string,folder_cling_title,in,Ini adalah folder
launcher-black-blue,com.android.launcher.black.blue,string,folder_closed,in,Folder ditutup
launcher-black-blue,com.android.launcher.black.blue,string,folder_hint_text,in,Folder Tanpa Nama
launcher-black-blue,com.android.launcher.black.blue,string,folder_name,in,
launcher-black-blue,com.android.launcher.black.blue,string,folder_name_format,in,Folder: %1$s
launcher-black-blue,com.android.launcher.black.blue,string,folder_opened,in,"Folder dibuka, %1$d x %2$d"
launcher-black-blue,com.android.launcher.black.blue,string,folder_renamed,in,Folder diganti namanya menjadi %1$s
launcher-black-blue,com.android.launcher.black.blue,string,folder_tap_to_close,in,Sentuh untuk menutup folder
launcher-black-blue,com.android.launcher.black.blue,string,folder_tap_to_rename,in,Sentuh untuk menyimpan ganti nama
launcher-black-blue,com.android.launcher.black.blue,string,gadget_error_text,in,Masalah memuat widget
launcher-black-blue,com.android.launcher.black.blue,string,gadget_setup_text,in,Siapkan
launcher-black-blue,com.android.launcher.black.blue,string,group_applications,in,Aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,group_shortcuts,in,Pintasan
launcher-black-blue,com.android.launcher.black.blue,string,group_widgets,in,Widget
launcher-black-blue,com.android.launcher.black.blue,string,hide_app_button_text,in,Sembunyikan aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,hideapps,in,Sembunyikan aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,home,in,Layar Utama
launcher-black-blue,com.android.launcher.black.blue,string,home_NaviTip,in,No Navi
launcher-black-blue,com.android.launcher.black.blue,string,home_a2dp,in,BT Music
launcher-black-blue,com.android.launcher.black.blue,string,home_app,in,Aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,home_aux,in,AUX
launcher-black-blue,com.android.launcher.black.blue,string,home_avin,in,AVIN
launcher-black-blue,com.android.launcher.black.blue,string,home_brightness,in,Brightness
launcher-black-blue,com.android.launcher.black.blue,string,home_browser,in,Browser
launcher-black-blue,com.android.launcher.black.blue,string,home_bt,in,Bluetooth
launcher-black-blue,com.android.launcher.black.blue,string,home_calculator,in,Calculator
launcher-black-blue,com.android.launcher.black.blue,string,home_calendar,in,Calendar
launcher-black-blue,com.android.launcher.black.blue,string,home_car_play,in,CarPlay
launcher-black-blue,com.android.launcher.black.blue,string,home_carlife,in,Carlife
launcher-black-blue,com.android.launcher.black.blue,string,home_carsetting,in,Pengaturan Mobil
launcher-black-blue,com.android.launcher.black.blue,string,home_chooser_wallpaper,in,Pilih wallpaper dari
launcher-black-blue,com.android.launcher.black.blue,string,home_dashboard,in,Dasbor
launcher-black-blue,com.android.launcher.black.blue,string,home_download,in,DownLoad
launcher-black-blue,com.android.launcher.black.blue,string,home_dvr,in,DVR
launcher-black-blue,com.android.launcher.black.blue,string,home_eq,in,DSP
launcher-black-blue,com.android.launcher.black.blue,string,home_filebrowser,in,Browser File
launcher-black-blue,com.android.launcher.black.blue,string,home_google,in,Google
launcher-black-blue,com.android.launcher.black.blue,string,home_google_browser,in,Chromium
launcher-black-blue,com.android.launcher.black.blue,string,home_google_play,in,Play Store
launcher-black-blue,com.android.launcher.black.blue,string,home_gps,in,By GPS
launcher-black-blue,com.android.launcher.black.blue,string,home_kao_la,in,Kao La
launcher-black-blue,com.android.launcher.black.blue,string,home_ku_wo,in,Ku Wo
launcher-black-blue,com.android.launcher.black.blue,string,home_link,in,AutoLink
launcher-black-blue,com.android.launcher.black.blue,string,home_loading,in,Loading...
launcher-black-blue,com.android.launcher.black.blue,string,home_local_music,in,Local Music
launcher-black-blue,com.android.launcher.black.blue,string,home_main,in,Auto Home
launcher-black-blue,com.android.launcher.black.blue,string,home_media,in,Media
launcher-black-blue,com.android.launcher.black.blue,string,home_meter,in,Meter
launcher-black-blue,com.android.launcher.black.blue,string,home_more,in,Lagi
launcher-black-blue,com.android.launcher.black.blue,string,home_movie,in,Video
launcher-black-blue,com.android.launcher.black.blue,string,home_music,in,Musik
launcher-black-blue,com.android.launcher.black.blue,string,home_navi,in,Navi
launcher-black-blue,com.android.launcher.black.blue,string,home_obd,in,OBD
launcher-black-blue,com.android.launcher.black.blue,string,home_online_vedio,in,Online Vedio
launcher-black-blue,com.android.launcher.black.blue,string,home_original_car,in,Radio multimedia
launcher-black-blue,com.android.launcher.black.blue,string,home_phonelink,in,Mobile Link
launcher-black-blue,com.android.launcher.black.blue,string,home_picture,in,Gambar
launcher-black-blue,com.android.launcher.black.blue,string,home_radio,in,Radio
launcher-black-blue,com.android.launcher.black.blue,string,home_right_camera,in,Kamera kanan
launcher-black-blue,com.android.launcher.black.blue,string,home_setting,in,Pengaturan
launcher-black-blue,com.android.launcher.black.blue,string,home_swc,in,SWC
launcher-black-blue,com.android.launcher.black.blue,string,home_tpms,in,TPMS
launcher-black-blue,com.android.launcher.black.blue,string,home_unknow,in,unknown
launcher-black-blue,com.android.launcher.black.blue,string,home_userguide,in,UserGuide
launcher-black-blue,com.android.launcher.black.blue,string,home_voice,in,Suara
launcher-black-blue,com.android.launcher.black.blue,string,home_weather,in,Cuaca
launcher-black-blue,com.android.launcher.black.blue,string,home_youtube,in,YouTube
launcher-black-blue,com.android.launcher.black.blue,string,hotseat_out_of_space,in,Tidak ada ruang tersisa di baki Favorit
launcher-black-blue,com.android.launcher.black.blue,string,image_load_fail,in,Tidak dapat memuat gambar
launcher-black-blue,com.android.launcher.black.blue,string,info_target_label,in,Info aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,invalid_hotseat_item,in,Widget ini terlalu besar untuk baki Favorit
launcher-black-blue,com.android.launcher.black.blue,string,long_press_widget_to_add,in,Sentuh lama untuk memilih widget.
launcher-black-blue,com.android.launcher.black.blue,string,menu_item_add_item,in,Tambahkan ke layar Utama
launcher-black-blue,com.android.launcher.black.blue,string,migration_cling_copy_apps,in,IKON SALIN
launcher-black-blue,com.android.launcher.black.blue,string,migration_cling_description,in,Impor ikon dan folder dari layar Utama lama Anda?
launcher-black-blue,com.android.launcher.black.blue,string,migration_cling_title,in,Salin ikon aplikasi Anda
launcher-black-blue,com.android.launcher.black.blue,string,migration_cling_use_default,in,MULAI DARI AWAL
launcher-black-blue,com.android.launcher.black.blue,string,one_video_widget,in,"Hanya satu "" %s"" yang dibolehkan di Layar awal."
launcher-black-blue,com.android.launcher.black.blue,string,orientation,in,Tidak dapat mendeteksi orientasi.
launcher-black-blue,com.android.launcher.black.blue,string,out_of_space,in,Tidak ada ruang lagi pada layar Utama ini.
launcher-black-blue,com.android.launcher.black.blue,string,package_state_downloading,in,Mengunduh
launcher-black-blue,com.android.launcher.black.blue,string,package_state_enqueued,in,Menunggu
launcher-black-blue,com.android.launcher.black.blue,string,package_state_error,in,Tak dipulihkan
launcher-black-blue,com.android.launcher.black.blue,string,package_state_installing,in,Memasang
launcher-black-blue,com.android.launcher.black.blue,string,package_state_unknown,in,Tidak dikenal
launcher-black-blue,com.android.launcher.black.blue,string,permdesc_install_shortcut,in,Mengizinkan aplikasi menambahkan pintasan tanpa campur tangan pengguna.
launcher-black-blue,com.android.launcher.black.blue,string,permdesc_read_settings,in,Mengizinkan aplikasi membaca setelan dan pintasan di layar Utama.
launcher-black-blue,com.android.launcher.black.blue,string,permdesc_uninstall_shortcut,in,Mengizinkan aplikasi menghapus pintasan tanpa campur tangan pengguna.
launcher-black-blue,com.android.launcher.black.blue,string,permdesc_write_settings,in,Mengizinkan aplikasi mengubah setelan dan pintasan di layar Utama.
launcher-black-blue,com.android.launcher.black.blue,string,permlab_install_shortcut,in,memasang pintasan
launcher-black-blue,com.android.launcher.black.blue,string,permlab_read_settings,in,membaca setelan dan pintasan layar Utama
launcher-black-blue,com.android.launcher.black.blue,string,permlab_uninstall_shortcut,in,mencopot pemasangan pintasan
launcher-black-blue,com.android.launcher.black.blue,string,permlab_write_settings,in,menulis setelan dan pintasan layar Utama
launcher-black-blue,com.android.launcher.black.blue,string,pick_image,in,Foto saya
launcher-black-blue,com.android.launcher.black.blue,string,pick_wallpaper,in,Wallpaper
launcher-black-blue,com.android.launcher.black.blue,string,pm,in,PM
launcher-black-blue,com.android.launcher.black.blue,string,rearrange_app,in,Atur ulang aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,rename_action,in,Oke
launcher-black-blue,com.android.launcher.black.blue,string,rename_folder_label,in,Nama folder
launcher-black-blue,com.android.launcher.black.blue,string,rename_folder_title,in,Ganti nama folder
launcher-black-blue,com.android.launcher.black.blue,string,safemode_shortcut_error,in,Aplikasi yang diunduh dinonaktifkan dalam mode Aman
launcher-black-blue,com.android.launcher.black.blue,string,safemode_widget_error,in,Widget dinonaktifkan dalam mode Aman
launcher-black-blue,com.android.launcher.black.blue,string,search_menu_title,in,Telusuri
launcher-black-blue,com.android.launcher.black.blue,string,settings_button_text,in,Setelan
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_array_duplicate,in,%1$d cara pintas sudah ada.
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_array_install_failed,in,%1$d cara pintas gagal dibuat.
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_array_installed,in,%1$d cara pintas berhasil dibuat.
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_duplicate,in,"Pintasan ""%s"" sudah ada."
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_install_failed,in,"Cara pintas ""%1$s"" gagal dibuat."
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_installed,in,"Pintasan ""%s"" sudah dibuat."
launcher-black-blue,com.android.launcher.black.blue,string,shortcut_uninstalled,in,"Pintasan ""%s"" telah dihapus."
launcher-black-blue,com.android.launcher.black.blue,string,status_bar_notification_info_overflow,in,999+
launcher-black-blue,com.android.launcher.black.blue,string,str_app_widget_3,in,Aplikasi Cepat - 3 Grid
launcher-black-blue,com.android.launcher.black.blue,string,str_app_widget_6,in,Aplikasi cepat -6 grid
launcher-black-blue,com.android.launcher.black.blue,string,str_bt_not_conntect,in,Bluetooth tidak terhubung
launcher-black-blue,com.android.launcher.black.blue,string,str_compass,in,kompas
launcher-black-blue,com.android.launcher.black.blue,string,str_contact_list,in,kontak
launcher-black-blue,com.android.launcher.black.blue,string,str_cur_pkg_playing,in,Saat ini sedang bermain
launcher-black-blue,com.android.launcher.black.blue,string,str_custom_theme,in,Tema
launcher-black-blue,com.android.launcher.black.blue,string,str_custom_theme_default,in,Tema bawaan
launcher-black-blue,com.android.launcher.black.blue,string,str_custom_theme_set,in,Setel tema
launcher-black-blue,com.android.launcher.black.blue,string,str_custom_theme_set_success,in,Tema berhasil disetel
launcher-black-blue,com.android.launcher.black.blue,string,str_edit_widget,in,Sunting plugin
launcher-black-blue,com.android.launcher.black.blue,string,str_first_setnavi,in,Silakan tetapkan navigasi lalai untuk penggunaan pertama
launcher-black-blue,com.android.launcher.black.blue,string,str_latitude,in,LAT
launcher-black-blue,com.android.launcher.black.blue,string,str_longitude,in,LONG
launcher-black-blue,com.android.launcher.black.blue,string,str_longpress_to_move,in,Tekan panjang seret kanan untuk mengatur
launcher-black-blue,com.android.launcher.black.blue,string,str_multi_display,in,Interaksi satu layar
launcher-black-blue,com.android.launcher.black.blue,string,str_navi_home,in,pulang
launcher-black-blue,com.android.launcher.black.blue,string,str_navi_work,in,kerja
launcher-black-blue,com.android.launcher.black.blue,string,str_no_song_play,in,Tidak ada playback lagu
launcher-black-blue,com.android.launcher.black.blue,string,str_null_list,in,Tidak ada daftar yang tersedia
launcher-black-blue,com.android.launcher.black.blue,string,str_phone_connected,in,Telepon terhubung
launcher-black-blue,com.android.launcher.black.blue,string,str_phone_not_connected,in,Telepon tidak terhubung
launcher-black-blue,com.android.launcher.black.blue,string,str_play_list,in,Daftar Main
launcher-black-blue,com.android.launcher.black.blue,string,str_recent_apps,in,Aplikasi Terbaru
launcher-black-blue,com.android.launcher.black.blue,string,str_recent_calls,in,kontak baru-baru ini
launcher-black-blue,com.android.launcher.black.blue,string,str_reset_def,in,default
launcher-black-blue,com.android.launcher.black.blue,string,str_save,in,simpan
launcher-black-blue,com.android.launcher.black.blue,string,str_theme_coming_song,in,Segera datang
launcher-black-blue,com.android.launcher.black.blue,string,str_theme_dark_style,in,Gaya Gelap
launcher-black-blue,com.android.launcher.black.blue,string,str_theme_day,in,Tema Hari
launcher-black-blue,com.android.launcher.black.blue,string,str_theme_default,in,Gaya Terang
launcher-black-blue,com.android.launcher.black.blue,string,str_theme_night,in,Tema Malam
launcher-black-blue,com.android.launcher.black.blue,string,str_theme_setting,in,Tetapkan Gaya ke
launcher-black-blue,com.android.launcher.black.blue,string,str_theme_translue,in,Gaya transparan
launcher-black-blue,com.android.launcher.black.blue,string,str_time,in,waktu
launcher-black-blue,com.android.launcher.black.blue,string,str_to_connect,in,Klik untuk menyambung
launcher-black-blue,com.android.launcher.black.blue,string,str_to_connect_phone,in,Klik untuk menghubungkan ponsel Anda
launcher-black-blue,com.android.launcher.black.blue,string,str_weather_error3,in,Query failed
launcher-black-blue,com.android.launcher.black.blue,string,str_weather_error4,in,Weather app not activated
launcher-black-blue,com.android.launcher.black.blue,string,str_weather_error5,in,No GPS or weak GPS signal
launcher-black-blue,com.android.launcher.black.blue,string,str_weather_info_refresh,in,Get Weather in...
launcher-black-blue,com.android.launcher.black.blue,string,title_select_application,in,Pilih aplikasi
launcher-black-blue,com.android.launcher.black.blue,string,title_select_shortcut,in,Pilih pintasan
launcher-black-blue,com.android.launcher.black.blue,string,toggle_weight_watcher,in,Tampilkan Memori
launcher-black-blue,com.android.launcher.black.blue,string,uid_name,in,Aplikasi Inti Android
launcher-black-blue,com.android.launcher.black.blue,string,uninstall_system_app_text,in,Ini adalah aplikasi sistem dan tidak dapat dicopot pemasangannya.
launcher-black-blue,com.android.launcher.black.blue,string,wallpaper_accessibility_name,in,Wallpaper %1$d dari %2$d
launcher-black-blue,com.android.launcher.black.blue,string,wallpaper_button_text,in,Wallpaper
launcher-black-blue,com.android.launcher.black.blue,string,wallpaper_delete,in,Hapus
launcher-black-blue,com.android.launcher.black.blue,string,wallpaper_instructions,in,Setel wallpaper
launcher-black-blue,com.android.launcher.black.blue,string,wallpaper_load_fail,in,Tidak dapat memuat gambar sebagai wallpaper
launcher-black-blue,com.android.launcher.black.blue,string,widget_adder,in,Widget
launcher-black-blue,com.android.launcher.black.blue,string,widget_button_text,in,Widget
launcher-black-blue,com.android.launcher.black.blue,string,widget_dims_format,in,%1$d × %2$d
launcher-black-blue,com.android.launcher.black.blue,string,widgets_tab_label,in,Widget
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_longpress_description,in,Sentuh & tahan latar belakang untuk menyesuaikan
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_longpress_dismiss,in,MENGERTI
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_longpress_title,in,"Wallpaper, widget, & setelan"
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_move_item,in,"Sentuh lama latar belakang untuk mengelola wallpaper, widget, dan setelan."
launcher-black-blue,com.android.launcher.black.blue,string,workspace_cling_title,in,Kelola ruang Anda
launcher-black-blue,com.android.launcher.black.blue,string,workspace_description_format,in,Layar utama %1$d
launcher-black-blue,com.android.launcher.black.blue,string,workspace_scroll_format,in,Layar utama %1$d dari %2$d
launcher-black-blue,com.android.launcher.black.blue,string,delete_target_label,in-land,
