target,package,type,name,configs
carsettings,com.qf.carsettings,color,side_bar_bg,default
carsettings,com.qf.carsettings,color,switch_thumb_disabled_material_dark,default
carsettings,com.qf.carsettings,color,switch_thumb_disabled_material_light,default
carsettings,com.qf.carsettings,color,switch_thumb_material_dark,default
carsettings,com.qf.carsettings,color,switch_thumb_material_light,default
carsettings,com.qf.carsettings,color,switch_thumb_normal_material_dark,default
carsettings,com.qf.carsettings,color,switch_thumb_normal_material_light,default
carsettings,com.qf.carsettings,color,textcolor,default
carsettings,com.qf.carsettings,color,textpresscolor,default
carsettings,com.qf.carsettings,color,tooltip_background_dark,default
carsettings,com.qf.carsettings,color,tooltip_background_light,default
carsettings,com.qf.carsettings,color,translucent,default
carsettings,com.qf.carsettings,color,translucent_black,default
carsettings,com.qf.carsettings,color,white,default;night
carsettings,com.qf.carsettings,color,yellow,default
carsettings,com.qf.carsettings,dimen,abc_action_bar_content_inset_material,default;sw600dp
carsettings,com.qf.carsettings,dimen,abc_action_bar_content_inset_with_nav,default;sw600dp
carsettings,com.qf.carsettings,dimen,abc_action_bar_default_height_material,default;land;sw600dp
carsettings,com.qf.carsettings,dimen,abc_action_bar_default_padding_end_material,default;sw600dp
carsettings,com.qf.carsettings,dimen,abc_action_bar_default_padding_start_material,default;sw600dp
carsettings,com.qf.carsettings,dimen,abc_action_bar_elevation_material,default
carsettings,com.qf.carsettings,dimen,abc_action_bar_icon_vertical_padding_material,default
carsettings,com.qf.carsettings,dimen,abc_action_bar_overflow_padding_end_material,default
carsettings,com.qf.carsettings,dimen,abc_action_bar_overflow_padding_start_material,default
carsettings,com.qf.carsettings,dimen,abc_action_bar_stacked_max_height,default
carsettings,com.qf.carsettings,dimen,abc_action_bar_stacked_tab_max_width,default
carsettings,com.qf.carsettings,dimen,abc_action_bar_subtitle_bottom_margin_material,default
carsettings,com.qf.carsettings,dimen,abc_action_bar_subtitle_top_margin_material,default
carsettings,com.qf.carsettings,dimen,abc_action_button_min_height_material,default
carsettings,com.qf.carsettings,dimen,abc_action_button_min_width_material,default
carsettings,com.qf.carsettings,dimen,abc_action_button_min_width_overflow_material,default
carsettings,com.qf.carsettings,dimen,abc_alert_dialog_button_bar_height,default;h720dp
carsettings,com.qf.carsettings,dimen,abc_alert_dialog_button_dimen,default
carsettings,com.qf.carsettings,dimen,abc_button_inset_horizontal_material,default
carsettings,com.qf.carsettings,dimen,abc_button_inset_vertical_material,default
carsettings,com.qf.carsettings,dimen,abc_button_padding_horizontal_material,default
carsettings,com.qf.carsettings,dimen,abc_button_padding_vertical_material,default
carsettings,com.qf.carsettings,dimen,abc_cascading_menus_min_smallest_width,default
carsettings,com.qf.carsettings,dimen,abc_config_prefDialogWidth,default;large;sw600dp
carsettings,com.qf.carsettings,dimen,abc_control_corner_material,default
carsettings,com.qf.carsettings,dimen,abc_control_inset_material,default
carsettings,com.qf.carsettings,dimen,abc_control_padding_material,default
carsettings,com.qf.carsettings,dimen,abc_dialog_corner_radius_material,default
carsettings,com.qf.carsettings,dimen,abc_dialog_fixed_height_major,default;large
carsettings,com.qf.carsettings,dimen,abc_dialog_fixed_height_minor,default;large
carsettings,com.qf.carsettings,dimen,abc_dialog_fixed_width_major,default;large;xlarge
carsettings,com.qf.carsettings,dimen,abc_dialog_fixed_width_minor,default;large;xlarge
carsettings,com.qf.carsettings,dimen,abc_dialog_list_padding_bottom_no_buttons,default
carsettings,com.qf.carsettings,dimen,abc_dialog_list_padding_top_no_title,default
carsettings,com.qf.carsettings,dimen,abc_dialog_min_width_major,default;large;xlarge
carsettings,com.qf.carsettings,dimen,abc_dialog_min_width_minor,default;large;xlarge
carsettings,com.qf.carsettings,dimen,abc_dialog_padding_material,default
carsettings,com.qf.carsettings,dimen,abc_dialog_padding_top_material,default
carsettings,com.qf.carsettings,dimen,abc_dialog_title_divider_material,default
carsettings,com.qf.carsettings,dimen,abc_disabled_alpha_material_dark,default
carsettings,com.qf.carsettings,dimen,abc_disabled_alpha_material_light,default
carsettings,com.qf.carsettings,dimen,abc_dropdownitem_icon_width,default
carsettings,com.qf.carsettings,dimen,abc_dropdownitem_text_padding_left,default
carsettings,com.qf.carsettings,dimen,abc_dropdownitem_text_padding_right,default
carsettings,com.qf.carsettings,dimen,abc_edit_text_inset_bottom_material,default
carsettings,com.qf.carsettings,dimen,abc_edit_text_inset_horizontal_material,default
carsettings,com.qf.carsettings,dimen,abc_edit_text_inset_top_material,default
carsettings,com.qf.carsettings,dimen,abc_floating_window_z,default
carsettings,com.qf.carsettings,dimen,abc_list_item_padding_horizontal_material,default
carsettings,com.qf.carsettings,dimen,abc_panel_menu_list_width,default
carsettings,com.qf.carsettings,dimen,abc_progress_bar_height_material,default
carsettings,com.qf.carsettings,dimen,abc_search_view_preferred_height,default
carsettings,com.qf.carsettings,dimen,abc_search_view_preferred_width,default
carsettings,com.qf.carsettings,dimen,abc_seekbar_track_background_height_material,default
carsettings,com.qf.carsettings,dimen,abc_seekbar_track_progress_height_material,default
carsettings,com.qf.carsettings,dimen,abc_select_dialog_padding_start_material,default
carsettings,com.qf.carsettings,dimen,abc_switch_padding,default
carsettings,com.qf.carsettings,dimen,abc_text_size_body_1_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_body_2_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_button_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_caption_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_display_1_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_display_2_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_display_3_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_display_4_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_headline_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_large_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_medium_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_menu_header_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_menu_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_small_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_subhead_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_subtitle_material_toolbar,default;land;sw600dp
carsettings,com.qf.carsettings,dimen,abc_text_size_title_material,default
carsettings,com.qf.carsettings,dimen,abc_text_size_title_material_toolbar,default;land;sw600dp
carsettings,com.qf.carsettings,dimen,about_fragment_info_line_gap,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,about_fragment_info_textsize,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,about_fragment_title_textsize,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,app_select_dialog_listview_height,default
carsettings,com.qf.carsettings,dimen,app_select_dialog_listview_icon_height,default
carsettings,com.qf.carsettings,dimen,app_select_dialog_listview_icon_width,default
carsettings,com.qf.carsettings,dimen,app_select_dialog_listview_width,default
carsettings,com.qf.carsettings,dimen,app_select_list_item_textsize,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,color_panel_view_height,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,color_picker_dialog_height,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,color_picker_dialog_width,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,color_picker_view_height,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,color_picker_view_hue_panel_width,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,color_picker_view_panel_gap,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,compat_button_inset_horizontal_material,default
carsettings,com.qf.carsettings,dimen,compat_button_inset_vertical_material,default
carsettings,com.qf.carsettings,dimen,compat_button_padding_horizontal_material,default
carsettings,com.qf.carsettings,dimen,compat_button_padding_vertical_material,default
carsettings,com.qf.carsettings,dimen,compat_control_corner_material,default
carsettings,com.qf.carsettings,dimen,compat_notification_large_icon_max_height,default
carsettings,com.qf.carsettings,dimen,compat_notification_large_icon_max_width,default
carsettings,com.qf.carsettings,dimen,device_interface1_switch_desc_text_gap,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp
carsettings,com.qf.carsettings,dimen,device_interface1_switch_desc_text_margin_top,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp
carsettings,com.qf.carsettings,dimen,device_interface1_switch_desc_text_textsize,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,device_interface1_switch_text_textsize,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,device_interface2_image_height,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp
carsettings,com.qf.carsettings,dimen,device_interface2_image_width,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp
carsettings,com.qf.carsettings,dimen,device_interface_explain_line_height,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,device_interface_image1_height,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,device_interface_image1_width,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,device_interface_image2_height,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,device_interface_image2_width,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,device_interface_image_gap_height,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp
carsettings,com.qf.carsettings,dimen,device_interface_page1_image_margin_end,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,device_interface_page1_image_margin_start,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,device_interface_page1_image_margin_top,default;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw600dp-xhdpi;sw710dp;sw720dp;sw720dp-port;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,disabled_alpha_material_dark,default
carsettings,com.qf.carsettings,dimen,disabled_alpha_material_light,default
carsettings,com.qf.carsettings,dimen,dp_h1,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h10,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h100,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h1000,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1001,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1002,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1003,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1004,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1005,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1006,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1007,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1008,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1009,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h101,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h1010,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1011,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1012,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1013,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1014,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1015,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1016,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1017,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1018,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1019,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h102,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h1020,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1021,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1022,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1023,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h1024,sw710dp
carsettings,com.qf.carsettings,dimen,dp_h103,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h104,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h105,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h106,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h107,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h108,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h109,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h11,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h110,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h111,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h112,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h113,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h114,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h115,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h116,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h117,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h118,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h119,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h12,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h120,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h121,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h122,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h123,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h124,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h125,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h126,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h127,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h128,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h129,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h13,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h130,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h131,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h132,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h133,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h134,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h135,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h136,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h137,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h138,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h139,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h14,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h140,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h141,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h142,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h143,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h144,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h145,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h146,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h147,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h148,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h149,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h15,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
carsettings,com.qf.carsettings,dimen,dp_h150,default;sw480dp;sw480dp-w1280dp;sw540dp-w960dp-xhdpi;sw600dp;sw600dp-port;sw710dp;sw720dp;sw720dp-w1600dp;sw720dp-w1920dp
